teamName,urlName,headshotUrl,scorerId,upcomingEventStatusId,rank,teamLogo,posIdsNoFlex,defaultPosId,posShortNames,team,rookie,minorsEligible,posIds,teamId,name,teamShortName,shortName,next_match,fpts,fpts_per_game,statusId
Burnley,loum-tchaouna,https://fantraximg.com/assets/images/logos/sportsteam/epl/Burnley_3.png,06y27,2,316,True,['701'],701,F,False,False,False,['701'],110223,Loum Tchaouna,BUR,L. Tchaouna,@CRY<br/>Wed 2:30PM,48,2.53,4
Brentford,rico-henry,https://fantraximg.com/assets/images/logos/sportsteam/epl/Brentford.png,05tqz,2,317,True,['703'],703,D,False,False,False,['703'],110237,Rico Henry,BRF,R. Henry,ARS<br/>Thu 3:00PM,47.75,2.27,4
Wolverhampton,emmanuel-agbadou,https://fantraximg.com/assets/images/logos/sportsteam/epl/Wolverhampton_Wanderers.png,06r7k,,318,True,['703'],703,D,False,False,False,['703'],110191,Emmanuel Agbadou,WOL,E. Agbadou,@NOT Wed<br/>2:30PM<br/>ARS Wed3:00PM,46.75,3.34,4
Aston Villa,jadon-sancho,https://fantraximg.com/assets/images/logos/sportsteam/epl/Aston_Villa.png,04gw7,,319,True,['702'],701,M,False,False,False,['702'],110011,Jadon Sancho,AVL,J. Sancho,BHA<br/>Wed 2:30PM,46,3.29,
Manchester City,abdukodir-khusanov,https://fantraximg.com/assets/images/logos/sportsteam/epl/Manchester_City.png,06r9w,,320,True,['703'],703,D,False,False,False,['703'],110080,Abdukodir Khusanov,MCI,A. Khusanov,FUL<br/>Wed 2:30PM,45.5,4.14,5
Manchester City,omar-khaled-mohamed-abd-elsala-marmoush,https://fantraximg.com/assets/images/logos/sportsteam/epl/Manchester_City.png,06rf9,,321,True,['701'],701,F,False,False,False,['701'],110080,Omar Marmoush,MCI,Omar Marmoush,FUL<br/>Wed 2:30PM,44.5,3.42,
Chelsea,andrey-nascimento-dos-santos,https://fantraximg.com/assets/images/logos/sportsteam/epl/Chelsea.png,068a0,,322,True,['702'],702,M,False,False,False,['702'],110040,Andrey Santos,CHE,Andrey Santos,LEE<br/>Tue 2:30PM,44,2.44,4
Leeds United,karl-darlow,https://fantraximg.com/assets/images/logos/sportsteam/epl/Leeds_United2.png,03pif,2,323,True,['704'],704,G,False,False,False,['704'],110261,Karl Darlow,LEE,K. Darlow,@CHE<br/>Tue 2:30PM,43.75,4.86,4
Nottingham Forest,chris-wood,https://fantraximg.com/assets/images/logos/sportsteam/epl/Nottingham_Forest.png,02m5b,,325,True,['701'],701,F,False,False,False,['701'],110105,Chris Wood,NOT,C. Wood,WOL<br/>Wed 2:30PM,43.5,5.44,4
Liverpool,federico-chiesa,https://fantraximg.com/assets/images/logos/sportsteam/epl/Liverpool.png,06phw,,324,True,['701'],701,F,False,False,False,['701'],110070,Federico Chiesa,LIV,F. Chiesa,@SUN<br/>Wed 3:15PM,43.5,2.42,5
Wolverhampton,sam-johnstone,https://fantraximg.com/assets/images/logos/sportsteam/epl/Wolverhampton_Wanderers.png,02xtd,,326,True,['704'],704,G,False,False,False,['704'],110191,Sam Johnstone,WOL,S. Johnstone,@NOT Wed<br/>2:30PM<br/>ARS Wed3:00PM,43,3.58,4
Burnley,hannibal-mejbri,https://fantraximg.com/assets/images/logos/sportsteam/epl/Burnley_3.png,05t6y,,327,True,['702'],702,M,False,False,False,['702'],110223,Hannibal Mejbri,BUR,H. Mejbri,@CRY<br/>Wed 2:30PM,43,2.53,4
Liverpool,alexander-isak,https://fantraximg.com/assets/images/logos/sportsteam/epl/Liverpool.png,0646f,,329,True,['701'],701,F,False,False,False,['701'],110070,Alexander Isak,LIV,A. Isak,@SUN<br/>Wed 3:15PM,42.5,4.25,5
Tottenham Hotspur,archie-gray,https://fantraximg.com/assets/images/logos/sportsteam/epl/Tottenham_Hotspur.png,05y7c,2,328,True,['702'],702,M,False,False,False,['702'],110160,Archie Gray,TOT,A. Gray,NEW<br/>Tue 2:30PM,42.5,2.83,4
Sunderland,lutsharel-geertruida,https://fantraximg.com/assets/images/logos/sportsteam/epl/Sunderland.png,070ho,,330,True,['703'],703,D,False,False,False,['703'],110141,Lutsharel Geertruida,SUN,L. Geertruida,LIV<br/>Wed 3:15PM,42,2.21,4
Wolverhampton,rodrigo-martins-gomes,https://fantraximg.com/assets/images/logos/sportsteam/epl/Wolverhampton_Wanderers.png,06mn8,2,331,True,['702'],703,M,False,False,False,['702'],110191,Rodrigo Gomes,WOL,Rodrigo Gomes,@NOT Wed<br/>2:30PM<br/>ARS Wed3:00PM,41.5,4.15,4
Tottenham Hotspur,dominic-solanke,https://fantraximg.com/assets/images/logos/sportsteam/epl/Tottenham_Hotspur.png,03fgo,2,332,True,['701'],701,F,False,False,False,['701'],110160,Dominic Solanke,TOT,D. Solanke,NEW<br/>Tue 2:30PM,41,6.83,
Arsenal,gabriel-fernando-de-jesus,https://fantraximg.com/assets/images/logos/sportsteam/epl/Arsenal.png,045c8,,333,True,['701'],701,F,False,False,False,['701'],110000,Gabriel Jesus,ARS,Gabriel Jesus,@BRF Thu<br/>3:00PM<br/>@WOL Wed3:00PM,40.5,4.05,4
Crystal Palace,justin-devenny,https://fantraximg.com/assets/images/logos/sportsteam/epl/Crystal_Palace.png,06kx1,,334,True,['702'],702,M,False,False,False,['702'],110045,Justin Devenny,CRY,J. Devenny,BUR<br/>Wed 2:30PM,40,2.22,4
Tottenham Hotspur,conor-gallagher,https://fantraximg.com/assets/images/logos/sportsteam/epl/Tottenham_Hotspur.png,051k8,2,335,True,['702'],702,M,False,False,False,['702'],110160,Conor Gallagher,TOT,C. Gallagher,NEW<br/>Tue 2:30PM,39,9.75,
West Ham United,valentin-castellanos,https://fantraximg.com/assets/images/logos/sportsteam/epl/West_Ham_United.png,072jf,2,336,True,['701'],701,F,False,False,False,['701'],110175,Valentin Castellanos,WHU,V. Castellanos,MUN<br/>Tue 3:15PM,38.5,7.7,
Burnley,james-ward-prowse,https://fantraximg.com/assets/images/logos/sportsteam/epl/Burnley_3.png,02oq8,,339,True,['702'],702,M,False,False,False,['702'],110223,James Ward-Prowse,BUR,J. Ward-Prowse,@CRY<br/>Wed 2:30PM,37.5,7.5,
West Ham United,kyle-walker-peters,https://fantraximg.com/assets/images/logos/sportsteam/epl/West_Ham_United.png,03zsq,,338,True,['703'],703,D,False,False,False,['703'],110175,Kyle Walker-Peters,WHU,K. Walker-Peters,MUN<br/>Tue 3:15PM,37.5,2.21,4
Burnley,lucas-pires-silva,https://fantraximg.com/assets/images/logos/sportsteam/epl/Burnley_3.png,06uzn,2,337,True,['703'],703,D,False,False,False,['703'],110223,Lucas Pires,BUR,Lucas Pires,@CRY<br/>Wed 2:30PM,37.5,3.41,4
Manchester City,nathan-ake,https://fantraximg.com/assets/images/logos/sportsteam/epl/Manchester_City.png,02y6o,,340,True,['703'],703,D,False,False,False,['703'],110080,Nathan Ake,MCI,N. Ake,FUL<br/>Wed 2:30PM,37,2.85,5
Newcastle United,jacob-ramsey,https://fantraximg.com/assets/images/logos/sportsteam/epl/Newcastle_United.png,051k3,2,342,True,['702'],702,M,False,False,False,['702'],110101,Jacob Ramsey,NEW,J. Ramsey,@TOT<br/>Tue 2:30PM,37,2.47,4
Sunderland,habib-diarra,https://fantraximg.com/assets/images/logos/sportsteam/epl/Sunderland.png,06y29,2,341,True,['702'],702,M,False,False,False,['702'],110141,Habib Diarra,SUN,H. Diarra,LIV<br/>Wed 3:15PM,37,4.62,4
Liverpool,giorgi-mamardashvili,https://fantraximg.com/assets/images/logos/sportsteam/epl/Liverpool.png,06xzg,,343,True,['704'],704,G,False,False,False,['704'],110070,Giorgi Mamardashvili,LIV,G. Mamardashvili,@SUN<br/>Wed 3:15PM,36.75,7.35,5
West Ham United,oliver-scarles,https://fantraximg.com/assets/images/logos/sportsteam/epl/West_Ham_United.png,06635,,344,True,['703'],703,D,False,False,False,['703'],110175,Oliver Scarles,WHU,O. Scarles,MUN<br/>Tue 3:15PM,36.25,3.3,4
Liverpool,joseph-gomez,https://fantraximg.com/assets/images/logos/sportsteam/epl/Liverpool.png,03r93,,345,True,['703'],703,D,False,False,False,['703'],110070,Joseph Gomez,LIV,J. Gomez,@SUN<br/>Wed 3:15PM,35.25,3.2,5
Leeds United,wilfried-gnonto,https://fantraximg.com/assets/images/logos/sportsteam/epl/Leeds_United2.png,064a0,,346,True,['701'],701,F,False,False,False,['701'],110261,Wilfried Gnonto,LEE,W. Gnonto,@CHE<br/>Tue 2:30PM,35,2.5,4
Fulham,rodrigo-muniz-carvalho,https://fantraximg.com/assets/images/logos/sportsteam/epl/Fulham.png,061vn,,348,True,['701'],701,F,False,False,False,['701'],110063,Rodrigo Muniz,FUL,Rodrigo Muniz,@MCI<br/>Wed 2:30PM,34.5,4.31,4
West Ham United,mads-hermansen,https://fantraximg.com/assets/images/logos/sportsteam/epl/West_Ham_United.png,06mga,2,347,True,['704'],704,G,False,False,False,['704'],110175,Mads Hermansen,WHU,M. Hermansen,MUN<br/>Tue 3:15PM,34.5,6.9,
Sunderland,eliezer-mayenda,https://fantraximg.com/assets/images/logos/sportsteam/epl/Sunderland.png,06v0s,,350,True,['701'],701,F,False,False,False,['701'],110141,Eliezer Mayenda,SUN,E. Mayenda,LIV<br/>Wed 3:15PM,34,2.43,4
Manchester United,ayden-heaven,https://fantraximg.com/assets/images/logos/sportsteam/epl/Manchester_United.png,06kqy,,349,True,['703'],703,D,False,False,False,['703'],110090,Ayden Heaven,MUN,A. Heaven,@WHU<br/>Tue 3:15PM,34,3.09,4
Brighton,james-milner,https://fantraximg.com/assets/images/logos/sportsteam/epl/Brighton_and_Hove_Albion.png,02lv9,,351,True,['702'],702,M,False,False,False,['702'],110240,James Milner,BHA,J. Milner,@AVL<br/>Wed 2:30PM,34,2.43,4
Burnley,bashir-humphreys,https://fantraximg.com/assets/images/logos/sportsteam/epl/Burnley_3.png,066sh,2,352,True,['703'],703,D,False,False,False,['703'],110223,Bashir Humphreys,BUR,B. Humphreys,@CRY<br/>Wed 2:30PM,33,3.67,4
Nottingham Forest,dilane-bakwa,https://fantraximg.com/assets/images/logos/sportsteam/epl/Nottingham_Forest.png,070hn,,353,True,['701'],701,F,False,False,False,['701'],110105,Dilane Bakwa,NOT,D. Bakwa,WOL<br/>Wed 2:30PM,32,4,4
Manchester United,noussair-mazraoui,https://fantraximg.com/assets/images/logos/sportsteam/epl/Manchester_United.png,06p4j,,354,True,['703'],703,D,False,False,False,['703'],110090,Noussair Mazraoui,MUN,N. Mazraoui,@WHU<br/>Tue 3:15PM,31.75,2.65,4
Everton,nathan-patterson,https://fantraximg.com/assets/images/logos/sportsteam/epl/Everton.png,05yct,,355,True,['703'],703,D,False,False,False,['703'],110050,Nathan Patterson,EVE,N. Patterson,BOU<br/>Tue 2:30PM,31.5,5.25,4
Brighton,olivier-boscagli,https://fantraximg.com/assets/images/logos/sportsteam/epl/Brighton_and_Hove_Albion.png,06y26,2,356,True,['703'],703,D,False,False,False,['703'],110240,Olivier Boscagli,BHA,O. Boscagli,@AVL<br/>Wed 2:30PM,31.25,5.21,4
Crystal Palace,jaydee-canvot,https://fantraximg.com/assets/images/logos/sportsteam/epl/Crystal_Palace.png,070hb,,357,True,['703'],703,D,False,False,False,['703'],110045,Jaydee Canvot,CRY,J. Canvot,BUR<br/>Wed 2:30PM,31,3.44,4
Aston Villa,ross-barkley,https://fantraximg.com/assets/images/logos/sportsteam/epl/Aston_Villa.png,02lpf,,358,True,['702'],702,M,False,False,False,['702'],110011,Ross Barkley,AVL,R. Barkley,BHA<br/>Wed 2:30PM,30.5,3.81,4
Leeds United,daniel-james,https://fantraximg.com/assets/images/logos/sportsteam/epl/Leeds_United2.png,03yr0,,360,True,['702'],702,M,False,False,False,['702'],110261,Daniel James,LEE,D. James,@CHE<br/>Tue 2:30PM,30,2.73,4
West Ham United,niclas-fullkrug,https://fantraximg.com/assets/images/logos/sportsteam/epl/West_Ham_United.png,06o2t,,359,True,['701'],701,F,False,False,False,['701'],110175,Niclas Füllkrug,WHU,N. Füllkrug,MUN<br/>Tue 3:15PM,30,3.75,4
Manchester City,rayan-ait-nouri,https://fantraximg.com/assets/images/logos/sportsteam/epl/Manchester_City.png,05os4,2,361,True,['703'],703,D,False,False,False,['703'],110080,Rayan Ait-Nouri,MCI,R. Ait-Nouri,FUL<br/>Wed 2:30PM,29.5,3.69,
Manchester City,james-trafford,https://fantraximg.com/assets/images/logos/sportsteam/epl/Manchester_City.png,05oz3,,363,True,['704'],704,G,False,False,False,['704'],110080,James Trafford,MCI,J. Trafford,FUL<br/>Wed 2:30PM,29.5,9.83,5
Nottingham Forest,ryan-yates,https://fantraximg.com/assets/images/logos/sportsteam/epl/Nottingham_Forest.png,061y6,,364,True,['702'],702,M,False,False,False,['702'],110105,Ryan Yates,NOT,R. Yates,WOL<br/>Wed 2:30PM,29.5,2.27,4
Everton,merlin-rohl,https://fantraximg.com/assets/images/logos/sportsteam/epl/Everton.png,070hi,,362,True,['702'],702,M,False,False,False,['702'],110050,Merlin Röhl,EVE,M. Röhl,BOU<br/>Tue 2:30PM,29.5,2.95,4
Newcastle United,william-osula,https://fantraximg.com/assets/images/logos/sportsteam/epl/Newcastle_United.png,05t6x,,366,True,['701'],701,F,False,False,False,['701'],110101,William Osula,NEW,W. Osula,@TOT<br/>Tue 2:30PM,29,2.42,4
Nottingham Forest,taiwo-awoniyi,https://fantraximg.com/assets/images/logos/sportsteam/epl/Nottingham_Forest.png,04rzl,,365,True,['701'],701,F,False,False,False,['701'],110105,Taiwo Awoniyi,NOT,T. Awoniyi,WOL<br/>Wed 2:30PM,29,3.62,4
Brighton,stefanos-tzimas,https://fantraximg.com/assets/images/logos/sportsteam/epl/Brighton_and_Hove_Albion.png,06xzc,,367,True,['701'],701,F,False,False,False,['701'],110240,Stefanos Tzimas,BHA,S. Tzimas,@AVL<br/>Wed 2:30PM,28.5,3.17,4
Newcastle United,yoane-wissa,https://fantraximg.com/assets/images/logos/sportsteam/epl/Newcastle_United.png,05uor,,370,True,['701'],701,F,False,False,False,['701'],110101,Yoane Wissa,NEW,Y. Wissa,@TOT<br/>Tue 2:30PM,27,2.45,
Brighton,matt-oriley,https://fantraximg.com/assets/images/logos/sportsteam/epl/Brighton_and_Hove_Albion.png,04qfq,,369,True,['702'],702,M,False,False,False,['702'],110240,Matt O'Riley,BHA,M. O'Riley,@AVL<br/>Wed 2:30PM,27,9,4
Liverpool,rio-ngumoha,https://fantraximg.com/assets/images/logos/sportsteam/epl/Liverpool.png,06r2g,,368,True,['701'],701,F,False,False,False,['701'],110070,Rio Ngumoha,LIV,R. Ngumoha,@SUN<br/>Wed 3:15PM,27,3.38,5
Bournemouth,veljko-milosavljevic,https://fantraximg.com/assets/images/logos/sportsteam/epl/Bournemouth.png,070h9,,371,True,['703'],703,D,False,False,False,['703'],110034,Veljko Milosavljevic,BOU,V. Milosavljevic,@EVE<br/>Tue 2:30PM,26.75,3.82,4
Bournemouth,rayan-vitor-simplicio-rocha,https://fantraximg.com/assets/images/logos/sportsteam/epl/Bournemouth.png,072wq,2,372,True,['701'],701,F,False,False,False,['701'],110034,Rayan Vitor Simplício Rocha,BOU,R. Simplício Rocha,@EVE<br/>Tue 2:30PM,26.5,13.25,
Manchester City,rico-lewis,https://fantraximg.com/assets/images/logos/sportsteam/epl/Manchester_City.png,062x7,,375,True,['703'],703,D,False,False,False,['703'],110080,Rico Lewis,MCI,R. Lewis,FUL<br/>Wed 2:30PM,26,2.6,5
Everton,tyler-dibling,https://fantraximg.com/assets/images/logos/sportsteam/epl/Everton.png,06195,,374,True,['702'],702,M,False,False,False,['702'],110050,Tyler Dibling,EVE,T. Dibling,BOU<br/>Tue 2:30PM,26,2,4
Fulham,tom-cairney,https://fantraximg.com/assets/images/logos/sportsteam/epl/Fulham.png,0328q,,373,True,['702'],702,M,False,False,False,['702'],110063,Tom Cairney,FUL,T. Cairney,@MCI<br/>Wed 2:30PM,26,1.62,4
Burnley,axel-tuanzebe,https://fantraximg.com/assets/images/logos/sportsteam/epl/Burnley_3.png,03xrs,2,377,True,['703'],703,D,False,False,False,['703'],110223,Axel Tuanzebe,BUR,A. Tuanzebe,@CRY<br/>Wed 2:30PM,25.75,2.34,4
Brentford,aaron-hickey,https://fantraximg.com/assets/images/logos/sportsteam/epl/Brentford.png,062og,,376,True,['703'],703,D,False,False,False,['703'],110237,Aaron Hickey,BRF,A. Hickey,ARS<br/>Thu 3:00PM,25.75,1.61,4
Wolverhampton,ki-jana-hoever,https://fantraximg.com/assets/images/logos/sportsteam/epl/Wolverhampton_Wanderers.png,04yjx,,378,True,['703'],703,D,False,False,False,['703'],110191,Ki-Jana Hoever,WOL,K. Hoever,@NOT Wed<br/>2:30PM<br/>ARS Wed3:00PM,25.5,3.19,4
Bournemouth,adam-smith,https://fantraximg.com/assets/images/logos/sportsteam/epl/Bournemouth.png,02lp5,,379,True,['703'],703,D,False,False,False,['703'],110034,Adam Smith,BOU,A. Smith,@EVE<br/>Tue 2:30PM,24.75,1.77,4
Newcastle United,joe-willock,https://fantraximg.com/assets/images/logos/sportsteam/epl/Newcastle_United.png,04ge6,,380,True,['702'],702,M,False,False,False,['702'],110101,Joe Willock,NEW,J. Willock,@TOT<br/>Tue 2:30PM,24.5,1.75,4
Arsenal,cristhian-mosquera,https://fantraximg.com/assets/images/logos/sportsteam/epl/Arsenal.png,06zbm,,381,True,['703'],703,D,False,False,False,['703'],110000,Cristhian Mosquera,ARS,C. Mosquera,@BRF Thu<br/>3:00PM<br/>@WOL Wed3:00PM,23.75,2.38,4
Wolverhampton,david-moller-wolfe,https://fantraximg.com/assets/images/logos/sportsteam/epl/Wolverhampton_Wanderers.png,06zqk,,383,True,['703'],703,D,False,False,False,['703'],110191,David Møller Wolfe,WOL,D. Møller Wolfe,@NOT Wed<br/>2:30PM<br/>ARS Wed3:00PM,23.25,1.55,4
Wolverhampton,matt-doherty,https://fantraximg.com/assets/images/logos/sportsteam/epl/Wolverhampton_Wanderers.png,02m11,,382,True,['703'],703,D,False,False,False,['703'],110191,Matt Doherty,WOL,M. Doherty,@NOT Wed<br/>2:30PM<br/>ARS Wed3:00PM,23.25,2.58,4
Aston Villa,marco-bizot,https://fantraximg.com/assets/images/logos/sportsteam/epl/Aston_Villa.png,06ymt,,384,True,['704'],704,G,False,False,False,['704'],110011,Marco Bizot,AVL,M. Bizot,BHA<br/>Wed 2:30PM,22.5,4.5,4
West Ham United,jean-clair-todibo,https://fantraximg.com/assets/images/logos/sportsteam/epl/West_Ham_United.png,06onx,,385,True,['703'],703,D,False,False,False,['703'],110175,Jean-Clair Todibo,WHU,J. Todibo,MUN<br/>Tue 3:15PM,22.5,1.25,4
Nottingham Forest,felipe-rodrigues-da-silva,https://fantraximg.com/assets/images/logos/sportsteam/epl/Nottingham_Forest.png,06pig,2,387,True,['703'],703,D,False,False,False,['703'],110105,Morato,NOT,Morato,WOL<br/>Wed 2:30PM,21.75,1.67,4
Leeds United,sebastiaan-bornauw,https://fantraximg.com/assets/images/logos/sportsteam/epl/Leeds_United2.png,06y28,2,386,True,['703'],703,D,False,False,False,['703'],110261,Sebastiaan Bornauw,LEE,S. Bornauw,@CHE<br/>Tue 2:30PM,21.75,2.72,4
Tottenham Hotspur,ben-davies,https://fantraximg.com/assets/images/logos/sportsteam/epl/Tottenham_Hotspur.png,02oo1,,388,True,['703'],703,D,False,False,False,['703'],110160,Ben Davies,TOT,B. Davies,NEW<br/>Tue 2:30PM,21.5,7.17,4
Aston Villa,victor-lindelof,https://fantraximg.com/assets/images/logos/sportsteam/epl/Aston_Villa.png,04fk8,,389,True,['703'],703,D,False,False,False,['703'],110011,Victor Lindelof,AVL,V. Lindelof,BHA<br/>Wed 2:30PM,21.5,1.95,4
Sunderland,dennis-cirkin,https://fantraximg.com/assets/images/logos/sportsteam/epl/Sunderland.png,05g4d,,390,True,['703'],703,D,False,False,False,['703'],110141,Dennis Cirkin,SUN,D. Cirkin,LIV<br/>Wed 3:15PM,20.5,3.42,4
West Ham United,pablo-felipe-pereira-de-jesus,https://fantraximg.com/assets/images/logos/sportsteam/epl/West_Ham_United.png,072j8,2,391,True,['701'],701,F,False,False,False,['701'],110175,Pablo Felipe Pereira de Jesus,WHU,P. Pereira de Jesus,MUN<br/>Tue 3:15PM,20,4,4
Nottingham Forest,oleksandr-zinchenko,https://fantraximg.com/assets/images/logos/sportsteam/epl/Nottingham_Forest.png,043c1,,393,True,['703'],703,D,False,False,False,['703'],110105,Oleksandr Zinchenko,NOT,O. Zinchenko,WOL<br/>Wed 2:30PM,19.25,3.85,4
Crystal Palace,nathaniel-clyne,https://fantraximg.com/assets/images/logos/sportsteam/epl/Crystal_Palace.png,02t1k,,392,True,['703'],703,D,False,False,False,['703'],110045,Nathaniel Clyne,CRY,N. Clyne,BUR<br/>Wed 2:30PM,19.25,2.75,4
Arsenal,kai-havertz,https://fantraximg.com/assets/images/logos/sportsteam/epl/Arsenal.png,05o6h,2,394,True,['701'],701,F,False,False,False,['701'],110000,Kai Havertz,ARS,K. Havertz,@BRF Thu<br/>3:00PM<br/>@WOL Wed3:00PM,19,6.33,
Leeds United,jack-harrison,https://fantraximg.com/assets/images/logos/sportsteam/epl/Leeds_United2.png,04spq,,395,True,['702'],701,M,False,False,False,['702'],110261,Jack Harrison,LEE,J. Harrison,@CHE<br/>Tue 2:30PM,18.5,1.68,4
Everton,harrison-armstrong,https://fantraximg.com/assets/images/logos/sportsteam/epl/Everton.png,06onv,2,396,True,['702'],702,M,False,False,False,['702'],110050,Harrison Armstrong,EVE,H. Armstrong,BOU<br/>Tue 2:30PM,18,2.57,4
Chelsea,marc-guiu,https://fantraximg.com/assets/images/logos/sportsteam/epl/Chelsea.png,06mnm,,397,True,['701'],701,F,False,False,False,['701'],110040,Marc Guiu,CHE,M. Guiu,LEE<br/>Tue 2:30PM,17,1.89,4
Tottenham Hotspur,iyenoma-destiny-udogie,https://fantraximg.com/assets/images/logos/sportsteam/epl/Tottenham_Hotspur.png,063y7,,400,True,['703'],703,D,False,False,False,['703'],110160,Destiny Udogie,TOT,Destiny Udogie,NEW<br/>Tue 2:30PM,16.5,1.27,
Sunderland,romaine-mundle,https://fantraximg.com/assets/images/logos/sportsteam/epl/Sunderland.png,05udw,,398,True,['701'],701,F,False,False,False,['701'],110141,Romaine Mundle,SUN,R. Mundle,LIV<br/>Wed 3:15PM,16.5,1.38,4
Brentford,frank-onyeka,https://fantraximg.com/assets/images/logos/sportsteam/epl/Brentford.png,05ue7,,399,True,['702'],702,M,False,False,False,['702'],110237,Frank Onyeka,BRF,F. Onyeka,ARS<br/>Thu 3:00PM,16.5,2.75,4
Sunderland,chris-rigg,https://fantraximg.com/assets/images/logos/sportsteam/epl/Sunderland.png,06v0l,,401,True,['702'],702,M,False,False,False,['702'],110141,Chris Rigg,SUN,C. Rigg,LIV<br/>Wed 3:15PM,16,1.6,4
Chelsea,jorrel-hato,https://fantraximg.com/assets/images/logos/sportsteam/epl/Chelsea.png,06zqq,,403,True,['703'],703,D,False,False,False,['703'],110040,Jorrel Hato,CHE,J. Hato,LEE<br/>Tue 2:30PM,15.5,1.55,4
Manchester City,max-alleyne,https://fantraximg.com/assets/images/logos/sportsteam/epl/Manchester_City.png,067x6,,402,True,['703'],703,D,False,False,False,['703'],110080,Max Alleyne,MCI,M. Alleyne,FUL<br/>Wed 2:30PM,15.5,7.75,5
Burnley,oliver-sonne,https://fantraximg.com/assets/images/logos/sportsteam/epl/Burnley_3.png,06uzl,,404,True,['703'],703,D,False,False,False,['703'],110223,Oliver Sonne,BUR,O. Sonne,@CRY<br/>Wed 2:30PM,15.5,2.21,4
Brighton,diego-coppola,https://fantraximg.com/assets/images/logos/sportsteam/epl/Brighton_and_Hove_Albion.png,06uyd,,405,True,['703'],703,D,False,False,False,['703'],110240,Diego Coppola,BHA,D. Coppola,@AVL<br/>Wed 2:30PM,15.25,3.05,4
Wolverhampton,fernando-lopez,https://fantraximg.com/assets/images/logos/sportsteam/epl/Wolverhampton_Wanderers.png,06v12,,406,True,['701'],701,F,False,False,False,['701'],110191,Fer Lopez,WOL,Fer Lopez,@NOT Wed<br/>2:30PM<br/>ARS Wed3:00PM,15,1.67,4
